created_at,TextPivot,Number of Records
18/05/2020,virus,71
18/05/2020,US,85
18/05/2020,Trump,72
18/05/2020,today,56
18/05/2020,time,189
18/05/2020,support,182
18/05/2020,small,83
18/05/2020,save,25
18/05/2020,right,75
18/05/2020,response,60
18/05/2020,rent,48
18/05/2020,public,46
18/05/2020,paying,95
18/05/2020,pay,352
18/05/2020,pandemic,250
18/05/2020,package,26
18/05/2020,open,87
18/05/2020,new,185
18/05/2020,needed,25
18/05/2020,money,488
18/05/2020,million,67
18/05/2020,lost,70
18/05/2020,lockdown,90
18/05/2020,lives,81
18/05/2020,latest,84
18/05/2020,jobs,239
18/05/2020,income,142
18/05/2020,impact,117
18/05/2020,home,57
18/05/2020,help,232
18/05/2020,health,85
18/05/2020,government,116
18/05/2020,good,61
18/05/2020,global,50
18/05/2020,economy,575
18/05/2020,economic,96
18/05/2020,debt,16
18/05/2020,crisis,204
18/05/2020,country,75
18/05/2020,China,78
18/05/2020,care,51
18/05/2020,businesses,120
18/05/2020,business,858
18/05/2020,#economy,179
18/05/2020,#business,117
18/05/2020,@realDonaldTrump,92
19/05/2020,world,98
19/05/2020,working,72
19/05/2020,workers,183
19/05/2020,work,168
19/05/2020,virus,47
19/05/2020,US,57
19/05/2020,Trump,48
19/05/2020,today,81
19/05/2020,time,192
19/05/2020,support,193
19/05/2020,small,83
19/05/2020,save,42
19/05/2020,right,75
19/05/2020,response,78
19/05/2020,rent,57
19/05/2020,public,75
19/05/2020,paying,118
19/05/2020,pay,341
19/05/2020,pandemic,274
19/05/2020,package,16
19/05/2020,open,94
19/05/2020,new,206
19/05/2020,needed,21
19/05/2020,money,481
19/05/2020,million,75
19/05/2020,lost,79
19/05/2020,lockdown,83
19/05/2020,lives,73
19/05/2020,latest,101
19/05/2020,jobs,263
19/05/2020,income,120
19/05/2020,impact,104
19/05/2020,home,57
19/05/2020,help,292
19/05/2020,health,94
19/05/2020,government,94
19/05/2020,good,81
19/05/2020,global,65
19/05/2020,economy,446
19/05/2020,economic,83
19/05/2020,debt,19
19/05/2020,crisis,176
19/05/2020,country,88
19/05/2020,China,67
19/05/2020,care,95
19/05/2020,businesses,168
19/05/2020,business,867
19/05/2020,#economy,139
19/05/2020,#business,151
19/05/2020,@realDonaldTrump,72
20/05/2020,world,98
20/05/2020,working,71
20/05/2020,workers,116
20/05/2020,work,219
20/05/2020,virus,65
20/05/2020,US,97
20/05/2020,Trump,68
20/05/2020,today,87
20/05/2020,time,233
20/05/2020,support,262
20/05/2020,small,96
20/05/2020,save,87
20/05/2020,right,87
20/05/2020,response,112
20/05/2020,rent,69
20/05/2020,public,73
20/05/2020,paying,136
20/05/2020,pay,366
20/05/2020,pandemic,297
20/05/2020,package,25
20/05/2020,open,104
20/05/2020,new,273
20/05/2020,needed,38
20/05/2020,money,542
20/05/2020,million,110
20/05/2020,lost,81
20/05/2020,lockdown,85
20/05/2020,lives,111
20/05/2020,latest,122
20/05/2020,jobs,310
20/05/2020,income,98
20/05/2020,impact,105
20/05/2020,home,84
20/05/2020,help,347
20/05/2020,health,143
20/05/2020,government,107
20/05/2020,good,57
20/05/2020,global,76
20/05/2020,economy,550
20/05/2020,economic,110
20/05/2020,debt,25
20/05/2020,crisis,237
20/05/2020,country,131
20/05/2020,China,47
20/05/2020,care,92
20/05/2020,businesses,173
20/05/2020,business,940
20/05/2020,#economy,145
20/05/2020,#business,135
20/05/2020,@realDonaldTrump,97
21/05/2020,world,84
21/05/2020,working,137
21/05/2020,workers,121
21/05/2020,work,176
21/05/2020,virus,38
21/05/2020,US,98
21/05/2020,Trump,67
21/05/2020,today,50
21/05/2020,time,153
21/05/2020,support,151
21/05/2020,small,75
21/05/2020,save,33
21/05/2020,right,72
21/05/2020,response,64
21/05/2020,rent,41
21/05/2020,public,67
21/05/2020,paying,76
21/05/2020,pay,231
21/05/2020,pandemic,216
21/05/2020,package,18
21/05/2020,open,60
21/05/2020,new,164
21/05/2020,needed,19
21/05/2020,money,351
21/05/2020,million,73
21/05/2020,lost,79
21/05/2020,lockdown,41
21/05/2020,lives,61
21/05/2020,latest,70
21/05/2020,jobs,224
21/05/2020,income,121
21/05/2020,impact,89
21/05/2020,home,58
21/05/2020,help,199
21/05/2020,health,91
21/05/2020,government,84
21/05/2020,good,67
21/05/2020,global,60
21/05/2020,economy,466
21/05/2020,economic,77
21/05/2020,debt,11
21/05/2020,crisis,116
21/05/2020,country,65
21/05/2020,China,55
21/05/2020,care,44
21/05/2020,businesses,122
21/05/2020,business,544
21/05/2020,#economy,130
21/05/2020,#business,117
21/05/2020,@realDonaldTrump,67
22/05/2020,world,107
22/05/2020,working,81
22/05/2020,workers,100
22/05/2020,work,169
22/05/2020,virus,56
22/05/2020,US,57
22/05/2020,Trump,77
22/05/2020,today,75
22/05/2020,time,172
22/05/2020,support,150
22/05/2020,small,109
22/05/2020,save,42
22/05/2020,right,91
22/05/2020,response,66
22/05/2020,rent,39
22/05/2020,public,47
22/05/2020,paying,111
22/05/2020,pay,344
22/05/2020,pandemic,259
22/05/2020,package,32
22/05/2020,open,73
22/05/2020,new,149
22/05/2020,needed,46
22/05/2020,money,402
22/05/2020,million,64
22/05/2020,lost,80
22/05/2020,lockdown,69
22/05/2020,lives,71
22/05/2020,latest,106
22/05/2020,jobs,210
22/05/2020,income,119
22/05/2020,impact,103
22/05/2020,home,80
22/05/2020,help,211
22/05/2020,health,102
22/05/2020,government,78
22/05/2020,good,52
22/05/2020,global,82
22/05/2020,economy,506
22/05/2020,economic,87
22/05/2020,debt,30
22/05/2020,crisis,162
22/05/2020,country,80
22/05/2020,China,71
22/05/2020,care,71
22/05/2020,businesses,141
22/05/2020,business,665
22/05/2020,#economy,191
22/05/2020,#business,180
22/05/2020,@realDonaldTrump,74
23/05/2020,world,44
23/05/2020,working,28
23/05/2020,workers,43
23/05/2020,work,71
23/05/2020,virus,21
23/05/2020,US,41
23/05/2020,Trump,53
23/05/2020,today,23
23/05/2020,time,138
23/05/2020,support,60
23/05/2020,small,39
23/05/2020,save,38
23/05/2020,right,36
23/05/2020,response,22
23/05/2020,rent,22
23/05/2020,public,30
23/05/2020,paying,52
23/05/2020,pay,167
23/05/2020,pandemic,112
23/05/2020,package,5
23/05/2020,open,51
23/05/2020,new,51
23/05/2020,needed,9
23/05/2020,money,272
23/05/2020,million,41
23/05/2020,lost,44
23/05/2020,lockdown,37
23/05/2020,lives,65
23/05/2020,latest,30
23/05/2020,jobs,122
23/05/2020,income,32
23/05/2020,impact,37
23/05/2020,home,48
23/05/2020,help,82
23/05/2020,health,48
23/05/2020,government,70
23/05/2020,good,26
23/05/2020,global,31
23/05/2020,economy,260
23/05/2020,economic,37
23/05/2020,debt,11
23/05/2020,crisis,53
23/05/2020,country,42
23/05/2020,China,16
23/05/2020,care,37
23/05/2020,businesses,34
23/05/2020,business,295
23/05/2020,#economy,87
23/05/2020,#business,84
23/05/2020,@realDonaldTrump,86
24/05/2020,world,48
24/05/2020,working,32
24/05/2020,workers,38
24/05/2020,work,68
24/05/2020,virus,34
24/05/2020,US,48
24/05/2020,Trump,48
24/05/2020,today,43
24/05/2020,time,82
24/05/2020,support,59
24/05/2020,small,44
24/05/2020,save,13
24/05/2020,right,27
24/05/2020,response,30
24/05/2020,rent,19
24/05/2020,public,42
24/05/2020,paying,79
24/05/2020,pay,230
24/05/2020,pandemic,98
24/05/2020,package,3
24/05/2020,open,40
24/05/2020,new,63
24/05/2020,needed,10
24/05/2020,money,279
24/05/2020,million,38
24/05/2020,lost,47
24/05/2020,lockdown,33
24/05/2020,lives,46
24/05/2020,latest,29
24/05/2020,jobs,98
24/05/2020,income,55
24/05/2020,impact,27
24/05/2020,home,46
24/05/2020,help,122
24/05/2020,health,50
24/05/2020,government,50
24/05/2020,good,32
24/05/2020,global,27
24/05/2020,economy,283
24/05/2020,economic,45
24/05/2020,debt,6
24/05/2020,crisis,89
24/05/2020,country,33
24/05/2020,China,42
24/05/2020,care,46
24/05/2020,businesses,61
24/05/2020,business,292
24/05/2020,#economy,70
24/05/2020,#business,55
24/05/2020,@realDonaldTrump,72
25/05/2020,world,57
25/05/2020,working,39
25/05/2020,workers,48
25/05/2020,work,62
25/05/2020,virus,32
25/05/2020,US,42
25/05/2020,Trump,27
25/05/2020,today,28
25/05/2020,time,87
25/05/2020,support,78
25/05/2020,small,51
25/05/2020,save,26
25/05/2020,right,28
25/05/2020,response,44
25/05/2020,rent,19
25/05/2020,public,38
25/05/2020,paying,51
25/05/2020,pay,179
25/05/2020,pandemic,158
25/05/2020,package,9
25/05/2020,open,57
25/05/2020,new,103
25/05/2020,needed,16
25/05/2020,money,223
25/05/2020,million,17
25/05/2020,lost,46
25/05/2020,lockdown,40
25/05/2020,lives,46
25/05/2020,latest,41
25/05/2020,jobs,113
25/05/2020,income,49
25/05/2020,impact,53
25/05/2020,home,29
25/05/2020,help,132
25/05/2020,health,32
25/05/2020,government,40
25/05/2020,good,38
25/05/2020,global,40
25/05/2020,economy,254
25/05/2020,economic,37
25/05/2020,debt,11
25/05/2020,crisis,92
25/05/2020,country,46
25/05/2020,China,26
25/05/2020,care,29
25/05/2020,businesses,68
25/05/2020,business,380
25/05/2020,#economy,60
25/05/2020,#business,73
25/05/2020,@realDonaldTrump,64
26/05/2020,world,61
26/05/2020,working,44
26/05/2020,workers,80
26/05/2020,work,123
26/05/2020,virus,36
26/05/2020,US,50
26/05/2020,Trump,24
26/05/2020,today,42
26/05/2020,time,116
26/05/2020,support,123
26/05/2020,small,47
26/05/2020,save,27
26/05/2020,right,39
26/05/2020,response,61
26/05/2020,rent,20
26/05/2020,public,55
26/05/2020,paying,78
26/05/2020,pay,228
26/05/2020,pandemic,162
26/05/2020,package,16
26/05/2020,open,39
26/05/2020,new,115
26/05/2020,needed,17
26/05/2020,money,213
26/05/2020,million,57
26/05/2020,lost,34
26/05/2020,lockdown,73
26/05/2020,lives,44
26/05/2020,latest,47
26/05/2020,jobs,138
26/05/2020,income,65
26/05/2020,impact,62
26/05/2020,home,55
26/05/2020,help,150
26/05/2020,health,90
26/05/2020,government,84
26/05/2020,good,47
26/05/2020,global,36
26/05/2020,economy,300
26/05/2020,economic,56
26/05/2020,debt,7
26/05/2020,crisis,100
26/05/2020,country,69
26/05/2020,China,24
26/05/2020,care,113
26/05/2020,businesses,95
26/05/2020,business,493
26/05/2020,#economy,85
26/05/2020,#business,78
26/05/2020,@realDonaldTrump,49
27/05/2020,world,82
27/05/2020,working,72
27/05/2020,workers,107
27/05/2020,work,122
27/05/2020,virus,29
27/05/2020,US,58
27/05/2020,Trump,54
27/05/2020,today,53
27/05/2020,time,118
27/05/2020,support,118
27/05/2020,small,73
27/05/2020,save,110
27/05/2020,right,42
27/05/2020,response,76
27/05/2020,rent,50
27/05/2020,public,70
27/05/2020,paying,69
27/05/2020,pay,261
27/05/2020,pandemic,210
27/05/2020,package,19
27/05/2020,open,55
27/05/2020,new,167
27/05/2020,needed,20
27/05/2020,money,263
27/05/2020,million,41
27/05/2020,lost,64
27/05/2020,lockdown,54
27/05/2020,lives,135
27/05/2020,latest,82
27/05/2020,jobs,225
27/05/2020,income,67
27/05/2020,impact,85
27/05/2020,home,71
27/05/2020,help,281
27/05/2020,health,79
27/05/2020,government,66
27/05/2020,good,56
27/05/2020,global,73
27/05/2020,economy,364
27/05/2020,economic,75
27/05/2020,debt,9
27/05/2020,crisis,130
27/05/2020,country,56
27/05/2020,China,23
27/05/2020,care,82
27/05/2020,businesses,143
27/05/2020,business,657
27/05/2020,#economy,134
27/05/2020,#business,141
27/05/2020,@realDonaldTrump,70
28/05/2020,world,94
28/05/2020,working,84
28/05/2020,workers,126
28/05/2020,work,115
28/05/2020,virus,46
28/05/2020,US,48
28/05/2020,Trump,48
28/05/2020,today,51
28/05/2020,time,125
28/05/2020,support,124
28/05/2020,small,110
28/05/2020,save,172
28/05/2020,right,63
28/05/2020,response,56
28/05/2020,rent,63
28/05/2020,public,36
28/05/2020,paying,89
28/05/2020,pay,288
28/05/2020,pandemic,228
28/05/2020,package,15
28/05/2020,open,45
28/05/2020,new,121
28/05/2020,needed,38
28/05/2020,money,323
28/05/2020,million,48
28/05/2020,lost,68
28/05/2020,lockdown,70
28/05/2020,lives,172
28/05/2020,latest,78
28/05/2020,jobs,246
28/05/2020,income,68
28/05/2020,impact,76
28/05/2020,home,69
28/05/2020,help,305
28/05/2020,health,113
28/05/2020,government,71
28/05/2020,good,64
28/05/2020,global,74
28/05/2020,economy,389
28/05/2020,economic,98
28/05/2020,debt,14
28/05/2020,crisis,139
28/05/2020,country,67
28/05/2020,China,38
28/05/2020,care,96
28/05/2020,businesses,131
28/05/2020,business,617
28/05/2020,#economy,132
28/05/2020,#business,149
28/05/2020,@realDonaldTrump,92
29/05/2020,world,61
29/05/2020,working,98
29/05/2020,workers,68
29/05/2020,work,104
29/05/2020,virus,36
29/05/2020,US,58
29/05/2020,Trump,46
29/05/2020,today,49
29/05/2020,time,118
29/05/2020,support,126
29/05/2020,small,51
29/05/2020,save,120
29/05/2020,right,27
29/05/2020,response,86
29/05/2020,rent,41
29/05/2020,public,46
29/05/2020,paying,86
29/05/2020,pay,332
29/05/2020,pandemic,209
29/05/2020,package,5
29/05/2020,open,59
29/05/2020,new,145
29/05/2020,needed,17
29/05/2020,money,350
29/05/2020,million,47
29/05/2020,lost,47
29/05/2020,lockdown,84
29/05/2020,lives,125
29/05/2020,latest,89
29/05/2020,jobs,187
29/05/2020,income,72
29/05/2020,impact,90
29/05/2020,home,36
29/05/2020,help,322
29/05/2020,health,100
29/05/2020,government,56
29/05/2020,good,36
29/05/2020,global,51
29/05/2020,economy,327
29/05/2020,economic,65
29/05/2020,debt,7
29/05/2020,crisis,106
29/05/2020,country,58
29/05/2020,China,52
29/05/2020,care,66
29/05/2020,businesses,121
29/05/2020,business,646
29/05/2020,#economy,114
29/05/2020,#business,117
29/05/2020,@realDonaldTrump,74
30/05/2020,world,39
30/05/2020,working,26
30/05/2020,workers,30
30/05/2020,work,48
30/05/2020,virus,25
30/05/2020,US,32
30/05/2020,Trump,39
30/05/2020,today,20
30/05/2020,time,108
30/05/2020,support,61
30/05/2020,small,25
30/05/2020,save,58
30/05/2020,right,34
30/05/2020,response,30
30/05/2020,rent,15
30/05/2020,public,14
30/05/2020,paying,54
30/05/2020,pay,142
30/05/2020,pandemic,76
30/05/2020,package,14
30/05/2020,open,30
30/05/2020,new,64
30/05/2020,needed,8
30/05/2020,money,203
30/05/2020,million,32
30/05/2020,lost,40
30/05/2020,lockdown,36
30/05/2020,lives,74
30/05/2020,latest,17
30/05/2020,jobs,84
30/05/2020,income,39
30/05/2020,impact,40
30/05/2020,home,26
30/05/2020,help,110
30/05/2020,health,26
30/05/2020,government,45
30/05/2020,good,25
30/05/2020,global,14
30/05/2020,economy,173
30/05/2020,economic,29
30/05/2020,debt,13
30/05/2020,crisis,43
30/05/2020,country,35
30/05/2020,China,20
30/05/2020,care,30
30/05/2020,businesses,51
30/05/2020,business,307
30/05/2020,#economy,74
30/05/2020,#business,54
30/05/2020,@realDonaldTrump,39
31/05/2020,world,46
31/05/2020,working,26
31/05/2020,workers,29
31/05/2020,work,68
31/05/2020,virus,26
31/05/2020,US,40
31/05/2020,Trump,42
31/05/2020,today,15
31/05/2020,time,51
31/05/2020,support,74
31/05/2020,small,45
31/05/2020,save,51
31/05/2020,right,43
31/05/2020,response,24
31/05/2020,rent,23
31/05/2020,public,33
31/05/2020,paying,53
31/05/2020,pay,187
31/05/2020,pandemic,104
31/05/2020,package,10
31/05/2020,open,40
31/05/2020,new,44
31/05/2020,needed,32
31/05/2020,money,194
31/05/2020,million,28
31/05/2020,lost,40
31/05/2020,lockdown,43
31/05/2020,lives,63
31/05/2020,latest,36
31/05/2020,jobs,122
31/05/2020,income,46
31/05/2020,impact,27
31/05/2020,home,27
31/05/2020,help,93
31/05/2020,health,46
31/05/2020,government,68
31/05/2020,good,30
31/05/2020,global,29
31/05/2020,economy,266
31/05/2020,economic,45
31/05/2020,debt,9
31/05/2020,crisis,44
31/05/2020,country,74
31/05/2020,China,19
31/05/2020,care,54
31/05/2020,businesses,38
31/05/2020,business,283
31/05/2020,#economy,66
31/05/2020,#business,56
31/05/2020,@realDonaldTrump,72
01/06/2020,world,50
01/06/2020,working,37
01/06/2020,workers,48
01/06/2020,work,81
01/06/2020,virus,25
01/06/2020,US,32
01/06/2020,Trump,41
01/06/2020,today,58
01/06/2020,time,105
01/06/2020,support,129
01/06/2020,small,52
01/06/2020,save,58
01/06/2020,right,44
01/06/2020,response,36
01/06/2020,rent,100
01/06/2020,public,25
01/06/2020,paying,57
01/06/2020,pay,199
01/06/2020,pandemic,216
01/06/2020,package,10
01/06/2020,open,46
01/06/2020,new,128
01/06/2020,needed,39
01/06/2020,money,183
01/06/2020,million,55
01/06/2020,lost,44
01/06/2020,lockdown,71
01/06/2020,lives,74
01/06/2020,latest,54
01/06/2020,jobs,117
01/06/2020,income,56
01/06/2020,impact,70
01/06/2020,home,62
01/06/2020,help,223
01/06/2020,health,64
01/06/2020,government,57
01/06/2020,good,29
01/06/2020,global,35
01/06/2020,economy,306
01/06/2020,economic,59
01/06/2020,debt,9
01/06/2020,crisis,99
01/06/2020,country,54
01/06/2020,China,20
01/06/2020,care,30
01/06/2020,businesses,123
01/06/2020,business,490
01/06/2020,#economy,136
01/06/2020,#business,68
01/06/2020,@realDonaldTrump,49
02/06/2020,world,85
02/06/2020,working,52
02/06/2020,workers,55
02/06/2020,work,97
02/06/2020,virus,37
02/06/2020,US,51
02/06/2020,Trump,43
02/06/2020,today,48
02/06/2020,time,103
02/06/2020,support,142
02/06/2020,small,81
02/06/2020,save,51
02/06/2020,right,47
02/06/2020,response,57
02/06/2020,rent,42
02/06/2020,public,32
02/06/2020,paying,48
02/06/2020,pay,193
02/06/2020,pandemic,198
02/06/2020,package,6
02/06/2020,open,54
02/06/2020,new,159
02/06/2020,needed,22
02/06/2020,money,250
02/06/2020,million,35
02/06/2020,lost,54
02/06/2020,lockdown,64
02/06/2020,lives,74
02/06/2020,latest,72
02/06/2020,jobs,231
02/06/2020,income,68
02/06/2020,impact,65
02/06/2020,home,45
02/06/2020,help,252
02/06/2020,health,81
02/06/2020,government,67
02/06/2020,good,38
02/06/2020,global,44
02/06/2020,economy,369
02/06/2020,economic,69
02/06/2020,debt,7
02/06/2020,crisis,131
02/06/2020,country,60
02/06/2020,China,59
02/06/2020,care,41
02/06/2020,businesses,131
02/06/2020,business,791
02/06/2020,#economy,148
02/06/2020,#business,125
02/06/2020,@realDonaldTrump,92
03/06/2020,world,68
03/06/2020,working,61
03/06/2020,workers,73
03/06/2020,work,108
03/06/2020,virus,26
03/06/2020,US,58
03/06/2020,Trump,32
03/06/2020,today,62
03/06/2020,time,130
03/06/2020,support,149
03/06/2020,small,56
03/06/2020,save,60
03/06/2020,right,53
03/06/2020,response,43
03/06/2020,rent,21
03/06/2020,public,56
03/06/2020,paying,69
03/06/2020,pay,222
03/06/2020,pandemic,181
03/06/2020,package,11
03/06/2020,open,48
03/06/2020,new,116
03/06/2020,needed,16
03/06/2020,money,289
03/06/2020,million,53
03/06/2020,lost,48
03/06/2020,lockdown,57
03/06/2020,lives,77
03/06/2020,latest,73
03/06/2020,jobs,172
03/06/2020,income,63
03/06/2020,impact,66
03/06/2020,home,29
03/06/2020,help,204
03/06/2020,health,69
03/06/2020,government,96
03/06/2020,good,45
03/06/2020,global,42
03/06/2020,economy,349
03/06/2020,economic,84
03/06/2020,debt,13
03/06/2020,crisis,119
03/06/2020,country,63
03/06/2020,China,32
03/06/2020,care,70
03/06/2020,businesses,112
03/06/2020,business,584
03/06/2020,#economy,110
03/06/2020,#business,145
03/06/2020,@realDonaldTrump,49
04/06/2020,world,66
04/06/2020,working,54
04/06/2020,workers,52
04/06/2020,work,118
04/06/2020,virus,35
04/06/2020,US,39
04/06/2020,Trump,52
04/06/2020,today,70
04/06/2020,time,112
04/06/2020,support,97
04/06/2020,small,74
04/06/2020,save,38
04/06/2020,right,37
04/06/2020,response,51
04/06/2020,rent,24
04/06/2020,public,57
04/06/2020,paying,62
04/06/2020,pay,146
04/06/2020,pandemic,187
04/06/2020,package,30
04/06/2020,open,48
04/06/2020,new,144
04/06/2020,needed,18
04/06/2020,money,230
04/06/2020,million,36
04/06/2020,lost,68
04/06/2020,lockdown,65
04/06/2020,lives,57
04/06/2020,latest,77
04/06/2020,jobs,161
04/06/2020,income,65
04/06/2020,impact,103
04/06/2020,home,63
04/06/2020,help,180
04/06/2020,health,91
04/06/2020,government,57
04/06/2020,good,55
04/06/2020,global,53
04/06/2020,economy,363
04/06/2020,economic,93
04/06/2020,debt,4
04/06/2020,crisis,116
04/06/2020,country,51
04/06/2020,China,14
04/06/2020,care,49
04/06/2020,businesses,109
04/06/2020,business,592
04/06/2020,#economy,117
04/06/2020,#business,75
04/06/2020,@realDonaldTrump,71
05/06/2020,world,51
05/06/2020,working,36
05/06/2020,workers,48
05/06/2020,work,100
05/06/2020,virus,23
05/06/2020,US,61
05/06/2020,Trump,56
05/06/2020,today,40
05/06/2020,time,77
05/06/2020,support,98
05/06/2020,small,79
05/06/2020,save,45
05/06/2020,right,28
05/06/2020,response,42
05/06/2020,rent,37
05/06/2020,public,30
05/06/2020,paying,46
05/06/2020,pay,159
05/06/2020,pandemic,143
